   6.6588304e-02  -1.4696730e-02   2.0955137e-01   4.1177258e-01   5.3386701e-03  -4.8104857e-02   2.0769504e-01  -1.0144506e-01  -2.9661594e-01  -2.1297582e-02
   4.9052787e-02   2.9158606e-02  -2.2361708e-01  -1.1938823e-01  -1.3589763e-01   1.9101089e-01  -2.6160108e-02   1.2988084e-01   1.1970301e-01  -3.8500111e-02
  -3.9615979e-01   7.2587654e-02   1.4078992e-01  -1.5051939e-01  -3.3834941e-03  -8.8332836e-02   3.4026696e-01  -6.1138441e-03   4.0783551e-02  -2.0956205e-01
  -1.4707407e-01  -2.7131252e-01   1.4571712e-01   1.2143737e-01  -1.6565708e-01   5.7752886e-01   1.8382708e-01   8.1157808e-02   3.8323678e-01  -4.9113752e-01
  -1.8212682e-02  -4.9360093e-03   3.9987209e-02  -2.0766293e-01   1.0587337e-01  -4.4342376e-01   2.1483277e-02   8.7781883e-02  -8.1986815e-03   7.2861835e-02
  -1.5273952e-01   1.0990481e-01  -7.4927524e-02  -3.3183179e-01  -6.2045720e-02  -1.2398861e-01  -2.0491824e-01   1.0099970e-01   8.0946227e-03  -5.0946046e-02
  -1.0954718e-01   3.3531879e-01   2.3460058e-01  -3.7812263e-02   1.7314529e-02   3.0251202e-01   3.5865414e-01   2.2052411e-01  -6.5169491e-02  -1.1656298e-01
   1.5031745e-01  -1.7274686e-01  -2.1417512e-01  -7.1047360e-02   1.9117591e-01   3.1856330e-02   4.8988362e-02   2.2494994e-01   4.6925584e-02  -2.2771250e-01
   1.6841873e-01   9.5268367e-02  -1.7677938e-02  -8.2607126e-02  -1.0891666e-01  -4.8013372e-03  -1.6010273e-01  -1.0243807e-01  -2.9733507e-01  -1.0372838e-01
  -1.3864581e-01   1.1553036e-01   2.9099339e-01   2.0709697e-01   2.0936470e-01   1.3524211e-01   1.0931892e-01   1.4999773e-01  -1.4596780e-01   1.6664049e-01
  -2.3971009e-01   1.2375470e-01  -1.6648253e-01  -1.9409896e-01  -9.0702159e-02  -2.6054150e-01   3.1949596e-03   2.2213184e-01  -4.9874778e-02   9.9140327e-02
   3.2407499e-02   2.4236420e-01  -3.1663116e-02   5.8594207e-02   4.9354288e-01   2.2924675e-01  -1.8676862e-01   2.2395841e-01  -1.8484535e-01   1.9813920e-03
   5.7873371e-02   1.7400061e-01  -7.9452358e-02   1.0757156e-01   3.5394734e-01  -3.8109700e-01  -2.1534962e-01   2.3898818e-01  -5.8789691e-02  -7.6355621e-03
   1.8478691e-01   4.4461223e-01  -2.6037908e-01  -1.8179817e-01  -1.5500034e-02   1.0208946e-04   2.1371088e-02  -6.2492907e-02   2.4392934e-01  -1.8191228e-01
   4.0795327e-02   1.9794949e-01   7.5039915e-02  -1.2442524e-01   2.4110999e-02  -6.3479209e-02  -1.1993677e-01   2.7063078e-01  -3.9533531e-02  -1.1560039e-01
  -1.5119390e-01   2.4239786e-02  -2.9916828e-01  -3.2923178e-01   3.8579499e-02  -2.5795392e-01  -7.9969792e-02   1.5508061e-01   1.8443000e-01   3.0890717e-01
  -2.0191245e-01   1.7134128e-01   6.5057308e-02   2.5048775e-01   4.4031717e-02   1.6303934e-01   2.2788444e-01  -8.2342191e-02  -9.2213020e-02  -2.6580972e-01
  -1.7500036e-02   7.1089197e-02  -1.4862775e-01   1.4406137e-02  -7.1280672e-02  -8.6338357e-02   1.5586564e-01   1.6326492e-01   2.2966081e-01  -2.1699199e-01
  -2.7224455e-02   1.3101835e-01  -2.5869221e-01   3.8534800e-01   4.6650350e-02  -1.0900447e-01   2.0656250e-01   7.5427311e-02   2.1851067e-02  -1.3603766e-01
  -3.5307848e-01  -1.9271354e-01  -1.2912653e-01   9.0505556e-02   1.2289964e-01  -1.5706013e-01   1.6563524e-01   1.3348340e-01  -2.5100177e-02  -1.9024577e-01
   1.7840800e-01  -2.5944316e-02  -2.0269703e-01   5.0457403e-02   1.0471707e-01  -2.9232593e-01   3.7328112e-01  -4.2981041e-01  -3.2704733e-01   2.4480383e-01
   6.5034802e-02  -8.5782609e-02   2.3192178e-03   1.4626369e-01  -1.7360455e-01   1.8563192e-01   1.3946335e-01  -9.0300687e-03   3.8242228e-02  -1.2575259e-01
  -1.7132264e-01  -7.7742548e-02   2.0570169e-01  -4.7944064e-02  -9.0324553e-02  -1.9585344e-01  -2.2668946e-01   4.4241785e-03   2.0804790e-01   2.4629682e-01
   1.1203588e-01  -6.1807734e-02  -7.3520817e-02   7.3126673e-02   1.8748774e-01   1.9484874e-01  -4.2378480e-01  -9.2929485e-03  -1.9335618e-01  -9.4249805e-02
   3.4704549e-01  -1.5550603e-01  -3.3675948e-01   3.5405421e-02  -2.4895508e-02  -8.3110971e-02   1.7589165e-01   1.1322562e-01   7.5183398e-02  -5.5390766e-02
   7.0019705e-02  -5.8261431e-02   3.7215612e-02   1.1531989e-01   6.7931453e-02  -1.3456542e-01  -1.0740274e-01  -2.0803155e-01   1.9945686e-01  -5.2107897e-03
  -1.3139984e-01   1.3554912e-01  -1.0216683e-01   8.9200926e-02   3.0332692e-01   1.8755126e-01  -3.2032536e-02  -2.2767624e-02   3.8742523e-01  -3.4159761e-02
   6.0233707e-02   6.5197737e-02   1.8496733e-01   4.3058246e-02   7.3249861e-02   6.4430181e-02   5.3780070e-01   1.7521377e-01  -1.7529800e-01  -2.4348940e-01
  -3.2296794e-01   3.6801610e-01  -1.6378515e-01   1.9842711e-01   1.0676356e-01  -3.0534542e-01   4.0457184e-01   1.1045919e-01   3.6402848e-01   6.8528897e-02
   3.5912297e-02  -2.0386365e-01   7.5198930e-03   2.7424660e-02  -3.0421045e-01  -3.7836906e-03   3.2649336e-02  -1.4423014e-01   8.2120672e-02  -2.4252622e-01
  -1.1474894e-01   2.1078438e-02  -1.2101921e-01   8.4358925e-02  -7.2561789e-02  -1.7482304e-01   1.8631878e-01   1.2000841e-01   1.1427214e-01   1.3702204e-01
   2.0188411e-01   1.9817414e-01   6.7381067e-03  -9.0054006e-02  -2.2131256e-02   2.4757175e-01  -2.3957202e-01  -1.1287879e-01   2.0866172e-01   1.6920034e-01
  -9.9107239e-02  -4.1363543e-02  -3.1159233e-02  -5.5079615e-02  -4.8864983e-01  -8.5464568e-02   6.1812077e-02   4.9031504e-01  -2.9252560e-01  -1.2710831e-01
  -7.7094570e-02  -1.8845551e-01  -1.3475462e-01  -3.8484878e-01  -2.2483527e-02  -1.0370189e-01   1.0699650e-01   1.1481578e-02   2.1316343e-01   3.2414732e-01
   2.4370739e-02  -2.4760818e-01   4.8825116e-02   2.7965165e-01  -1.9094667e-02   7.7524549e-02  -1.9326292e-01   3.0183725e-01   8.0766148e-02  -8.4428254e-02
  -3.3480483e-01  -1.3752603e-01  -2.0543708e-01  -9.8511500e-02   6.9361663e-02   1.6587050e-01   3.1126513e-02   1.6742773e-02   7.4923360e-02   5.3064043e-01
   6.6542794e-02   2.8154166e-02   3.1556700e-01   1.7909548e-02  -1.3459675e-01   1.8637869e-01  -7.1578079e-02   4.0420330e-02   1.7525007e-01   1.6158967e-01
  -3.2066678e-01  -4.7241037e-01  -1.4034002e-01   3.3038066e-01   4.7014569e-02  -3.0350556e-02  -3.1177722e-02   2.0763294e-01   6.6096758e-02   9.5161325e-02
  -4.1810036e-01  -3.4806964e-02   3.8376347e-03  -1.7200547e-01  -4.5898885e-03  -1.2046345e-01   1.7398036e-01  -1.1416249e-01   2.6093590e-01  -8.5288455e-03
   1.7910615e-01   4.5697121e-01   1.3365476e-02   2.9891789e-01  -2.1449285e-01   3.6466893e-01  -2.4168583e-01  -1.3078319e-02  -6.5367266e-02  -2.2983014e-01
  -2.6160834e-01   1.2927659e-01  -2.7784071e-01  -2.6813652e-01   2.2577440e-01   3.3922591e-04   7.5936778e-02  -1.8026633e-01  -3.9358869e-02   6.1388302e-02
   3.3491336e-02   3.5761576e-01  -1.2481649e-01  -2.9992184e-02   1.6644301e-01   1.8961822e-01  -3.9474752e-01  -7.8375731e-02  -1.3534225e-01  -3.2041977e-03
   1.0303496e-01   8.8965931e-02   2.2817966e-01   8.9536202e-02   6.3088049e-02   1.8911831e-01   8.5732621e-02  -2.6492139e-01   2.1964304e-02  -3.3094437e-01
   2.2213443e-01  -4.2157235e-01  -1.0996739e-01   1.8852149e-02  -7.6439599e-03   3.7658547e-01   1.1092137e-02  -1.2277803e-01   1.1740332e-01  -2.4134178e-01
   1.0906611e-01   5.0186077e-02  -7.8549493e-02  -1.2440839e-01  -2.3809534e-01  -3.7569333e-01  -8.4801682e-02   1.5544839e-01  -1.4278520e-01   3.1692793e-01
  -1.7766226e-01   4.2816591e-01  -1.3843562e-01   1.9859470e-02   2.8699569e-01   2.4668023e-01  -1.5152891e-01   1.4771563e-01  -2.2287225e-01  -3.4117382e-01
   1.3223247e-01  -3.4592840e-01  -4.2761470e-01  -1.2009533e-02   2.7713814e-01   2.4356317e-01  -2.9901017e-01   7.4566200e-03   1.6057417e-01   1.9477072e-01
   3.1214677e-01   3.1724991e-01   1.7125956e-01  -2.8489660e-01   7.9404675e-03  -2.7598232e-01   2.4661418e-01   3.4841528e-01  -4.0029902e-01   1.6709940e-01
  -6.8563665e-02  -9.5592420e-02  -1.7782028e-01   2.5268582e-01   7.6640233e-02  -2.3773472e-02   8.3449433e-02   2.0264436e-01  -1.7390350e-01  -1.5893610e-01
   1.3770046e-01   3.1713459e-01   2.5003577e-01  -2.3120702e-02  -2.6635395e-01  -4.6856112e-01  -1.8531267e-01   2.2591350e-01  -1.0982551e-01   5.6746341e-02
   4.2555864e-02  -4.4055265e-01   2.5021460e-01   4.0494100e-01  -7.7793431e-03   1.9971673e-01  -1.5146674e-01   1.1922903e-01   4.2464341e-01   2.6234507e-01
  -1.3998830e-01  -2.0392266e-01   1.0622957e-02  -4.7403833e-02  -1.2547197e-02   2.5422182e-01   4.4227674e-02   3.3280464e-01  -8.5919751e-03  -2.6647089e-02
   1.5863997e-01   8.5254509e-02  -4.1980371e-02  -3.1763182e-01  -2.2327613e-01   1.2337101e-01   1.0869285e-01  -2.9357919e-01   2.3981667e-02   1.0587110e-01
  -2.3504886e-01  -1.9964305e-01   2.3880846e-01  -3.5073949e-01   8.9305871e-02   1.9561199e-01  -3.5825146e-01  -2.6037801e-02  -2.3504747e-01   1.7992417e-02
  -8.4433179e-02  -3.3018672e-01   1.2359373e-01   1.1923206e-01  -1.2368747e-01   1.0557508e-01  -2.6886363e-01  -2.4695307e-01  -2.3068798e-01  -2.1865609e-02
  -1.0483895e-01   3.8225969e-01  -1.4221206e-02   1.1236707e-01   1.1481434e-01   7.4346711e-02   3.8338775e-02   2.4881704e-01  -2.3283196e-01   3.2705394e-01
   1.3726594e-01  -2.2989733e-01   2.2203146e-01   2.3651275e-01   3.4146562e-01  -8.4063083e-02   3.2787555e-01   5.2693702e-02  -2.9269661e-01  -1.5523420e-01
   1.8589760e-01   3.5859155e-01  -2.3663035e-01  -2.2235172e-02  -1.3135316e-01   3.7594683e-01  -1.7921618e-01   2.6630114e-01  -1.2491463e-01   1.5533578e-01
  -2.6485074e-01   3.0005533e-01  -4.4058057e-01   6.4502941e-02   8.4200890e-02  -1.6414023e-01  -1.9329175e-01   1.2186964e-01  -2.0724228e-01  -5.6475036e-03
  -5.6395336e-01  -4.1620991e-01  -8.9506257e-03   2.2359100e-01  -3.2990072e-01   1.3573344e-01   9.8864650e-02  -1.1769372e-01  -4.7849320e-03   4.3826260e-01
  -2.8011620e-01   9.6019898e-02   4.1510135e-02   6.4416954e-02  -1.1760966e-03   5.6277816e-02  -5.0267849e-02  -3.3869189e-01  -1.1680324e-01   4.6888546e-02
   5.1757244e-02   1.2073128e-01   4.4419307e-01  -3.3082613e-01   1.3608210e-01   2.7165861e-02  -7.5974904e-03  -1.3862745e-01  -2.5505003e-02   1.3607237e-01
   8.5242919e-02  -3.2113389e-01   1.8124215e-01   4.9902829e-02   3.7884564e-01  -2.2247573e-01  -1.4440835e-01  -3.5043736e-01   7.2246271e-04   1.9902886e-01
  -9.5793871e-02  -1.0382027e-01  -5.8931948e-02  -3.2109982e-02   2.0470321e-01   3.1789473e-03  -9.6531414e-02   1.2693490e-01  -2.7288761e-01   1.1972496e-01
  -4.1299623e-02   4.2787327e-01  -1.2976275e-01   8.4718448e-02   2.3573070e-02  -2.1615570e-01   1.7510534e-01  -4.4525633e-01  -3.8922226e-01  -2.6191893e-01
